Időbélyeg;Pontszám;"2.	A Little-törvény alkalmazásakor…";"3.	Egy rendszer teljesítményének (kapacitásának) tervezésekor…";"4.	Szimuláció során …";"5.	Teljesítménymodell alapú analitikus számítás és szimulációs teljesítményvizsgálat esetében…";"6.	A livelock …";"7.	A specifikáció…";"8.	Tesztelni…";"9.	A tesztelés során…";"10.	A tesztfedettség…"
5.17.2017 10:30:22;0;"…azt feltételezzük, hogy a beérkezési ráta nem nagyobb, mint az átbocsátóképesség;, …meghatározhatjuk az átlagosan a rendszerben egyidejűleg tartózkodó kérések számát, a valóságban azonban ez időnként ennél nagyobb értéket is felvehet;, …ha a rendszerben töltött idő azonos átbocsátás mellett nő, akkor nagyobb N (átlagos átlapolódási fok) értékre számítunk;";… felhasználhatjuk a Zipf törvényt cache tervezésre, mert segítségével megadható, mekkora terhelést jelent a leggyakoribb kérések kiszolgálása, d) …benchmarkokat használhatunk arra, hogy egy rendszer áteresztőképességét becsüljük adott felhasználószám mellett;"b)  …olyan rendszer tulajdonságait is tudjuk vizsgálni, amely még nem készült el;, c)  …funkcionális és nemfunkcionális követelmények ellenőrzésére is lehetőségünk van;";"a) …különbség, hogy a teljesítménymodell tipikusan átlagos értéket vagy általános korlátot ad meg, a szimulációval viszont egyes lefutási esetek is vizsgálhatóak;, …különbség, hogy szimulációval nem lehet kölcsönös kizárást (szűkös erőforrásokat) figyelembe venni";a) …és a deadlock között fontos különbség, hogy a livelockban történhet állapotváltozás, míg a deadlockban nem., d) …előállhat úgy, hogy egy olyan ciklusba lépünk be, amelynek a kilépési feltétele sose fog teljesülni.;;b) …modellek közül csak a végrehajthatóakat lehet., a) …funkcionális és nem funkcionális követelményeket is lehet., d) …csak specifikáció vagy követelmények ismeretében lehet.;a) …az orákulum egy olyan gép, program vagy mechanizmus, melynek feladata a kapott kimenet vizsgálata a specifikáció vagy követelmények szempontjából.;a) …annak mértéke, hogy a teszteléskor a modell vagy szoftver mekkora részét futtatjuk., c) …lehetséges értelmezései közül a 100%-os átmenet fedettség mindig 100%-os állapotfedést is eredményez.
5.17.2017 10:30:24;0;"…ha a rendszerben töltött idő azonos átbocsátás mellett nő, akkor nagyobb N (átlagos átlapolódási fok) értékre számítunk;, a) …ha az átbocsátás csökken, attól a rendszerben kiszolgálás alatt lévő kérések száma nőhet, a válaszidő esetleges változásától függően.";"b) … felhasználhatjuk a Zipf törvényt, mert fordított arányosságot feltételez a válaszidő és a kihasználtság közt;, d) …benchmarkokat használhatunk arra, hogy egy rendszer áteresztőképességét becsüljük adott felhasználószám mellett";"c)  …funkcionális és nemfunkcionális követelmények ellenőrzésére is lehetőségünk van;";"…hasonlóság, hogy mindkettő eredményét célszerű utólag, a valós rendszeren végzett mérésekkel ellenőrizni;";a) …és a deadlock között fontos különbség, hogy a livelockban történhet állapotváltozás, míg a deadlockban nem.;a) …deklaratív, ha nem írja le az előállítás módját, csak az elvárt kimeneteket.;a) …csak programkódot vagy belőle származtatott modellt lehet., d) …csak specifikáció vagy követelmények ismeretében lehet.;a) …az orákulum egy olyan gép, program vagy mechanizmus, melynek feladata a kapott kimenet vizsgálata a specifikáció vagy követelmények szempontjából.;a) …annak mértéke, hogy a teszteléskor a modell vagy szoftver mekkora részét futtatjuk.
5.17.2017 10:36:06;0;"…azt feltételezzük, hogy a beérkezési ráta nem nagyobb, mint az átbocsátóképesség;, …meghatározhatjuk az átlagosan a rendszerben egyidejűleg tartózkodó kérések számát, a valóságban azonban ez időnként ennél nagyobb értéket is felvehet;";… felhasználhatjuk a Zipf törvényt cache tervezésre, mert segítségével megadható, mekkora terhelést jelent a leggyakoribb kérések kiszolgálása, d) …benchmarkokat használhatunk arra, hogy egy rendszer áteresztőképességét becsüljük adott felhasználószám mellett;"c)  …funkcionális és nemfunkcionális követelmények ellenőrzésére is lehetőségünk van;, d)  …tulajdonképp kísérleteket hajtunk végre egy matematikai modell fölött.";"a) …különbség, hogy a teljesítménymodell tipikusan átlagos értéket vagy általános korlátot ad meg, a szimulációval viszont egyes lefutási esetek is vizsgálhatóak;, …különbség, hogy szimulációval nem lehet kölcsönös kizárást (szűkös erőforrásokat) figyelembe venni, …különbség, hogy a teljesítménymodell matematikai formulákkal közelíti a rendszer viselkedését, míg szimuláció semmilyen információt nem veszít a valós viselkedéshez képest.";a) …és a deadlock között fontos különbség, hogy a livelockban történhet állapotváltozás, míg a deadlockban nem., d) …előállhat úgy, hogy egy olyan ciklusba lépünk be, amelynek a kilépési feltétele sose fog teljesülni.;a) …deklaratív, ha nem írja le az előállítás módját, csak az elvárt kimeneteket., d) …néha egy megelőző fejlesztési lépés eredménye, amelyet egy még magasabb szintű specifikáció implementációjának tekintettünk.;b) …modellek közül csak a végrehajthatóakat lehet., d) …csak specifikáció vagy követelmények ismeretében lehet.;b) …a referencia egy olyan gép, program vagy mechanizmus, melynek feladata a kapott kimenet vizsgálata a specifikáció vagy követelmények szempontjából.;a) …annak mértéke, hogy a teszteléskor a modell vagy szoftver mekkora részét futtatjuk., c) …lehetséges értelmezései közül a 100%-os átmenet fedettség mindig 100%-os állapotfedést is eredményez.
5.17.2017 10:43:30;0;"…azt feltételezzük, hogy a beérkezési ráta nem nagyobb, mint az átbocsátóképesség;, …meghatározhatjuk az átlagosan a rendszerben egyidejűleg tartózkodó kérések számát, a valóságban azonban ez időnként ennél nagyobb értéket is felvehet;, …ha a rendszerben töltött idő azonos átbocsátás mellett nő, akkor nagyobb N (átlagos átlapolódási fok) értékre számítunk;, a) …ha az átbocsátás csökken, attól a rendszerben kiszolgálás alatt lévő kérések száma nőhet, a válaszidő esetleges változásától függően.";… felhasználhatjuk a Zipf törvényt cache tervezésre, mert segítségével megadható, mekkora terhelést jelent a leggyakoribb kérések kiszolgálása;"b)  …olyan rendszer tulajdonságait is tudjuk vizsgálni, amely még nem készült el;, c)  …funkcionális és nemfunkcionális követelmények ellenőrzésére is lehetőségünk van;, d)  …tulajdonképp kísérleteket hajtunk végre egy matematikai modell fölött.";"…hasonlóság, hogy mindkettő eredményét célszerű utólag, a valós rendszeren végzett mérésekkel ellenőrizni;";a) …és a deadlock között fontos különbség, hogy a livelockban történhet állapotváltozás, míg a deadlockban nem., b) …egy olyan állapot, amelyből a rendszer a modellezett inputok és események hatására nem képes kilépni, legfeljebb külső (a modellen túlmutató) segítséggel., d) …előállhat úgy, hogy egy olyan ciklusba lépünk be, amelynek a kilépési feltétele sose fog teljesülni.;d) …néha egy megelőző fejlesztési lépés eredménye, amelyet egy még magasabb szintű specifikáció implementációjának tekintettünk.;b) …modellek közül csak a végrehajthatóakat lehet., a) …funkcionális és nem funkcionális követelményeket is lehet., d) …csak specifikáció vagy követelmények ismeretében lehet.;a) …az orákulum egy olyan gép, program vagy mechanizmus, melynek feladata a kapott kimenet vizsgálata a specifikáció vagy követelmények szempontjából.;c) …lehetséges értelmezései közül a 100%-os átmenet fedettség mindig 100%-os állapotfedést is eredményez.
5.17.2017 11:06:37;0;"…azt feltételezzük, hogy a beérkezési ráta nem nagyobb, mint az átbocsátóképesség;, …meghatározhatjuk az átlagosan a rendszerben egyidejűleg tartózkodó kérések számát, a valóságban azonban ez időnként ennél nagyobb értéket is felvehet;";;"a) … biztosan bejárjuk az összes lehetséges lefutási utat;, c)  …funkcionális és nemfunkcionális követelmények ellenőrzésére is lehetőségünk van;";;a) …és a deadlock között fontos különbség, hogy a livelockban történhet állapotváltozás, míg a deadlockban nem., d) …előállhat úgy, hogy egy olyan ciklusba lépünk be, amelynek a kilépési feltétele sose fog teljesülni.;a) …deklaratív, ha nem írja le az előállítás módját, csak az elvárt kimeneteket., b) …akkor nevezhető formálisnak, ha többféle értelmezése is lehetséges.;a) …funkcionális és nem funkcionális követelményeket is lehet., d) …csak specifikáció vagy követelmények ismeretében lehet.;a) …az orákulum egy olyan gép, program vagy mechanizmus, melynek feladata a kapott kimenet vizsgálata a specifikáció vagy követelmények szempontjából., d) …nem módosítjuk a rendszermodellt, ezért számít statikus ellenőrzésnek.;a) …annak mértéke, hogy a teszteléskor a modell vagy szoftver mekkora részét futtatjuk., c) …lehetséges értelmezései közül a 100%-os átmenet fedettség mindig 100%-os állapotfedést is eredményez.
5.17.2017 11:09:16;0;"…ha a rendszerben töltött idő azonos átbocsátás mellett nő, akkor nagyobb N (átlagos átlapolódási fok) értékre számítunk;";… felhasználhatjuk a Zipf törvényt cache tervezésre, mert segítségével megadható, mekkora terhelést jelent a leggyakoribb kérések kiszolgálása, …benchmarkokat használhatunk a teljesítménytesztek kiváltására, d) …benchmarkokat használhatunk arra, hogy egy rendszer áteresztőképességét becsüljük adott felhasználószám mellett;"b)  …olyan rendszer tulajdonságait is tudjuk vizsgálni, amely még nem készült el;, c)  …funkcionális és nemfunkcionális követelmények ellenőrzésére is lehetőségünk van;";"a) …különbség, hogy a teljesítménymodell tipikusan átlagos értéket vagy általános korlátot ad meg, a szimulációval viszont egyes lefutási esetek is vizsgálhatóak;, …hasonlóság, hogy mindkettő eredményét célszerű utólag, a valós rendszeren végzett mérésekkel ellenőrizni;";a) …és a deadlock között fontos különbség, hogy a livelockban történhet állapotváltozás, míg a deadlockban nem., b) …egy olyan állapot, amelyből a rendszer a modellezett inputok és események hatására nem képes kilépni, legfeljebb külső (a modellen túlmutató) segítséggel., d) …előállhat úgy, hogy egy olyan ciklusba lépünk be, amelynek a kilépési feltétele sose fog teljesülni.;;b) …modellek közül csak a végrehajthatóakat lehet., a) …funkcionális és nem funkcionális követelményeket is lehet., d) …csak specifikáció vagy követelmények ismeretében lehet.;a) …az orákulum egy olyan gép, program vagy mechanizmus, melynek feladata a kapott kimenet vizsgálata a specifikáció vagy követelmények szempontjából.;a) …annak mértéke, hogy a teszteléskor a modell vagy szoftver mekkora részét futtatjuk., c) …lehetséges értelmezései közül a 100%-os átmenet fedettség mindig 100%-os állapotfedést is eredményez.
5.17.2017 11:14:00;0;"…azt feltételezzük, hogy a beérkezési ráta nem nagyobb, mint az átbocsátóképesség;, …meghatározhatjuk az átlagosan a rendszerben egyidejűleg tartózkodó kérések számát, a valóságban azonban ez időnként ennél nagyobb értéket is felvehet;, …ha a rendszerben töltött idő azonos átbocsátás mellett nő, akkor nagyobb N (átlagos átlapolódási fok) értékre számítunk;, a) …ha az átbocsátás csökken, attól a rendszerben kiszolgálás alatt lévő kérések száma nőhet, a válaszidő esetleges változásától függően.";… felhasználhatjuk a Zipf törvényt cache tervezésre, mert segítségével megadható, mekkora terhelést jelent a leggyakoribb kérések kiszolgálása, …benchmarkokat használhatunk a teljesítménytesztek kiváltására, d) …benchmarkokat használhatunk arra, hogy egy rendszer áteresztőképességét becsüljük adott felhasználószám mellett;d)  …tulajdonképp kísérleteket hajtunk végre egy matematikai modell fölött.;;a) …és a deadlock között fontos különbség, hogy a livelockban történhet állapotváltozás, míg a deadlockban nem., d) …előállhat úgy, hogy egy olyan ciklusba lépünk be, amelynek a kilépési feltétele sose fog teljesülni.;b) …akkor nevezhető formálisnak, ha többféle értelmezése is lehetséges.;b) …modellek közül csak a végrehajthatóakat lehet., a) …funkcionális és nem funkcionális követelményeket is lehet.;a) …az orákulum egy olyan gép, program vagy mechanizmus, melynek feladata a kapott kimenet vizsgálata a specifikáció vagy követelmények szempontjából., b) …a referencia egy olyan gép, program vagy mechanizmus, melynek feladata a kapott kimenet vizsgálata a specifikáció vagy követelmények szempontjából.;a) …annak mértéke, hogy a teszteléskor a modell vagy szoftver mekkora részét futtatjuk., c) …lehetséges értelmezései közül a 100%-os átmenet fedettség mindig 100%-os állapotfedést is eredményez.
5.17.2017 11:28:02;0;"…meghatározhatjuk az átlagosan a rendszerben egyidejűleg tartózkodó kérések számát, a valóságban azonban ez időnként ennél nagyobb értéket is felvehet;, …ha a rendszerben töltött idő azonos átbocsátás mellett nő, akkor nagyobb N (átlagos átlapolódási fok) értékre számítunk;, a) …ha az átbocsátás csökken, attól a rendszerben kiszolgálás alatt lévő kérések száma nőhet, a válaszidő esetleges változásától függően.";… felhasználhatjuk a Zipf törvényt cache tervezésre, mert segítségével megadható, mekkora terhelést jelent a leggyakoribb kérések kiszolgálása, …benchmarkokat használhatunk a teljesítménytesztek kiváltására;"b)  …olyan rendszer tulajdonságait is tudjuk vizsgálni, amely még nem készült el;, c)  …funkcionális és nemfunkcionális követelmények ellenőrzésére is lehetőségünk van;";"a) …különbség, hogy a teljesítménymodell tipikusan átlagos értéket vagy általános korlátot ad meg, a szimulációval viszont egyes lefutási esetek is vizsgálhatóak;, …hasonlóság, hogy mindkettő eredményét célszerű utólag, a valós rendszeren végzett mérésekkel ellenőrizni;";a) …és a deadlock között fontos különbség, hogy a livelockban történhet állapotváltozás, míg a deadlockban nem., b) …egy olyan állapot, amelyből a rendszer a modellezett inputok és események hatására nem képes kilépni, legfeljebb külső (a modellen túlmutató) segítséggel., d) …előállhat úgy, hogy egy olyan ciklusba lépünk be, amelynek a kilépési feltétele sose fog teljesülni.;b) …akkor nevezhető formálisnak, ha többféle értelmezése is lehetséges., c) … teljesítmény jellegű elvárásokat nem írhat le, csak az előállítandó eredményt., d) …néha egy megelőző fejlesztési lépés eredménye, amelyet egy még magasabb szintű specifikáció implementációjának tekintettünk.;b) …modellek közül csak a végrehajthatóakat lehet., d) …csak specifikáció vagy követelmények ismeretében lehet.;a) …az orákulum egy olyan gép, program vagy mechanizmus, melynek feladata a kapott kimenet vizsgálata a specifikáció vagy követelmények szempontjából., c) …mindig elég a tesztbemeneteket megadni, hiszen a kimeneteket úgy is kiszámítja a tesztelt rendszer.;a) …annak mértéke, hogy a teszteléskor a modell vagy szoftver mekkora részét futtatjuk., c) …lehetséges értelmezései közül a 100%-os átmenet fedettség mindig 100%-os állapotfedést is eredményez.
5.17.2017 11:30:42;0;"…ha a rendszerben töltött idő azonos átbocsátás mellett nő, akkor nagyobb N (átlagos átlapolódási fok) értékre számítunk;, a) …ha az átbocsátás csökken, attól a rendszerben kiszolgálás alatt lévő kérések száma nőhet, a válaszidő esetleges változásától függően.";… felhasználhatjuk a Zipf törvényt cache tervezésre, mert segítségével megadható, mekkora terhelést jelent a leggyakoribb kérések kiszolgálása, d) …benchmarkokat használhatunk arra, hogy egy rendszer áteresztőképességét becsüljük adott felhasználószám mellett;"b)  …olyan rendszer tulajdonságait is tudjuk vizsgálni, amely még nem készült el;, c)  …funkcionális és nemfunkcionális követelmények ellenőrzésére is lehetőségünk van;, d)  …tulajdonképp kísérleteket hajtunk végre egy matematikai modell fölött.";"a) …különbség, hogy a teljesítménymodell tipikusan átlagos értéket vagy általános korlátot ad meg, a szimulációval viszont egyes lefutási esetek is vizsgálhatóak;, …hasonlóság, hogy mindkettő eredményét célszerű utólag, a valós rendszeren végzett mérésekkel ellenőrizni;";a) …és a deadlock között fontos különbség, hogy a livelockban történhet állapotváltozás, míg a deadlockban nem., b) …egy olyan állapot, amelyből a rendszer a modellezett inputok és események hatására nem képes kilépni, legfeljebb külső (a modellen túlmutató) segítséggel., d) …előállhat úgy, hogy egy olyan ciklusba lépünk be, amelynek a kilépési feltétele sose fog teljesülni.;a) …deklaratív, ha nem írja le az előállítás módját, csak az elvárt kimeneteket., d) …néha egy megelőző fejlesztési lépés eredménye, amelyet egy még magasabb szintű specifikáció implementációjának tekintettünk.;b) …modellek közül csak a végrehajthatóakat lehet., a) …funkcionális és nem funkcionális követelményeket is lehet.;a) …az orákulum egy olyan gép, program vagy mechanizmus, melynek feladata a kapott kimenet vizsgálata a specifikáció vagy követelmények szempontjából., b) …a referencia egy olyan gép, program vagy mechanizmus, melynek feladata a kapott kimenet vizsgálata a specifikáció vagy követelmények szempontjából.;a) …annak mértéke, hogy a teszteléskor a modell vagy szoftver mekkora részét futtatjuk., c) …lehetséges értelmezései közül a 100%-os átmenet fedettség mindig 100%-os állapotfedést is eredményez.
5.17.2017 11:34:58;0;"…azt feltételezzük, hogy a beérkezési ráta nem nagyobb, mint az átbocsátóképesség;, …meghatározhatjuk az átlagosan a rendszerben egyidejűleg tartózkodó kérések számát, a valóságban azonban ez időnként ennél nagyobb értéket is felvehet;, …ha a rendszerben töltött idő azonos átbocsátás mellett nő, akkor nagyobb N (átlagos átlapolódási fok) értékre számítunk;, a) …ha az átbocsátás csökken, attól a rendszerben kiszolgálás alatt lévő kérések száma nőhet, a válaszidő esetleges változásától függően.";… felhasználhatjuk a Zipf törvényt cache tervezésre, mert segítségével megadható, mekkora terhelést jelent a leggyakoribb kérések kiszolgálása, …benchmarkokat használhatunk a teljesítménytesztek kiváltására, d) …benchmarkokat használhatunk arra, hogy egy rendszer áteresztőképességét becsüljük adott felhasználószám mellett;"c)  …funkcionális és nemfunkcionális követelmények ellenőrzésére is lehetőségünk van;, d)  …tulajdonképp kísérleteket hajtunk végre egy matematikai modell fölött.";"a) …különbség, hogy a teljesítménymodell tipikusan átlagos értéket vagy általános korlátot ad meg, a szimulációval viszont egyes lefutási esetek is vizsgálhatóak;, …hasonlóság, hogy mindkettő eredményét célszerű utólag, a valós rendszeren végzett mérésekkel ellenőrizni;";a) …és a deadlock között fontos különbség, hogy a livelockban történhet állapotváltozás, míg a deadlockban nem., d) …előállhat úgy, hogy egy olyan ciklusba lépünk be, amelynek a kilépési feltétele sose fog teljesülni.;a) …deklaratív, ha nem írja le az előállítás módját, csak az elvárt kimeneteket., d) …néha egy megelőző fejlesztési lépés eredménye, amelyet egy még magasabb szintű specifikáció implementációjának tekintettünk.;b) …modellek közül csak a végrehajthatóakat lehet., a) …funkcionális és nem funkcionális követelményeket is lehet., d) …csak specifikáció vagy követelmények ismeretében lehet.;a) …az orákulum egy olyan gép, program vagy mechanizmus, melynek feladata a kapott kimenet vizsgálata a specifikáció vagy követelmények szempontjából.;a) …annak mértéke, hogy a teszteléskor a modell vagy szoftver mekkora részét futtatjuk., c) …lehetséges értelmezései közül a 100%-os átmenet fedettség mindig 100%-os állapotfedést is eredményez.
5.17.2017 11:36:25;0;"…meghatározhatjuk az átlagosan a rendszerben egyidejűleg tartózkodó kérések számát, a valóságban azonban ez időnként ennél nagyobb értéket is felvehet;";… felhasználhatjuk a Zipf törvényt cache tervezésre, mert segítségével megadható, mekkora terhelést jelent a leggyakoribb kérések kiszolgálása, d) …benchmarkokat használhatunk arra, hogy egy rendszer áteresztőképességét becsüljük adott felhasználószám mellett;"c)  …funkcionális és nemfunkcionális követelmények ellenőrzésére is lehetőségünk van;, d)  …tulajdonképp kísérleteket hajtunk végre egy matematikai modell fölött.";"a) …különbség, hogy a teljesítménymodell tipikusan átlagos értéket vagy általános korlátot ad meg, a szimulációval viszont egyes lefutási esetek is vizsgálhatóak;, …hasonlóság, hogy mindkettő eredményét célszerű utólag, a valós rendszeren végzett mérésekkel ellenőrizni;";a) …és a deadlock között fontos különbség, hogy a livelockban történhet állapotváltozás, míg a deadlockban nem., c) …jólstrukturált folyamatban nem fordulhat elő., d) …előállhat úgy, hogy egy olyan ciklusba lépünk be, amelynek a kilépési feltétele sose fog teljesülni.;a) …deklaratív, ha nem írja le az előállítás módját, csak az elvárt kimeneteket., c) … teljesítmény jellegű elvárásokat nem írhat le, csak az előállítandó eredményt.;a) …funkcionális és nem funkcionális követelményeket is lehet., d) …csak specifikáció vagy követelmények ismeretében lehet.;a) …az orákulum egy olyan gép, program vagy mechanizmus, melynek feladata a kapott kimenet vizsgálata a specifikáció vagy követelmények szempontjából., d) …nem módosítjuk a rendszermodellt, ezért számít statikus ellenőrzésnek.;a) …annak mértéke, hogy a teszteléskor a modell vagy szoftver mekkora részét futtatjuk., c) …lehetséges értelmezései közül a 100%-os átmenet fedettség mindig 100%-os állapotfedést is eredményez.
5.17.2017 11:46:05;0;"…azt feltételezzük, hogy a beérkezési ráta nem nagyobb, mint az átbocsátóképesség;, …meghatározhatjuk az átlagosan a rendszerben egyidejűleg tartózkodó kérések számát, a valóságban azonban ez időnként ennél nagyobb értéket is felvehet;, …ha a rendszerben töltött idő azonos átbocsátás mellett nő, akkor nagyobb N (átlagos átlapolódási fok) értékre számítunk;, a) …ha az átbocsátás csökken, attól a rendszerben kiszolgálás alatt lévő kérések száma nőhet, a válaszidő esetleges változásától függően.";… felhasználhatjuk a Zipf törvényt cache tervezésre, mert segítségével megadható, mekkora terhelést jelent a leggyakoribb kérések kiszolgálása, …benchmarkokat használhatunk a teljesítménytesztek kiváltására, d) …benchmarkokat használhatunk arra, hogy egy rendszer áteresztőképességét becsüljük adott felhasználószám mellett;"c)  …funkcionális és nemfunkcionális követelmények ellenőrzésére is lehetőségünk van;, d)  …tulajdonképp kísérleteket hajtunk végre egy matematikai modell fölött.";"a) …különbség, hogy a teljesítménymodell tipikusan átlagos értéket vagy általános korlátot ad meg, a szimulációval viszont egyes lefutási esetek is vizsgálhatóak;, …hasonlóság, hogy mindkettő eredményét célszerű utólag, a valós rendszeren végzett mérésekkel ellenőrizni;";a) …és a deadlock között fontos különbség, hogy a livelockban történhet állapotváltozás, míg a deadlockban nem., d) …előállhat úgy, hogy egy olyan ciklusba lépünk be, amelynek a kilépési feltétele sose fog teljesülni.;a) …deklaratív, ha nem írja le az előállítás módját, csak az elvárt kimeneteket.;b) …modellek közül csak a végrehajthatóakat lehet., a) …funkcionális és nem funkcionális követelményeket is lehet., d) …csak specifikáció vagy követelmények ismeretében lehet.;a) …az orákulum egy olyan gép, program vagy mechanizmus, melynek feladata a kapott kimenet vizsgálata a specifikáció vagy követelmények szempontjából.;a) …annak mértéke, hogy a teszteléskor a modell vagy szoftver mekkora részét futtatjuk., c) …lehetséges értelmezései közül a 100%-os átmenet fedettség mindig 100%-os állapotfedést is eredményez.
5.17.2017 11:53:02;0;"…meghatározhatjuk az átlagosan a rendszerben egyidejűleg tartózkodó kérések számát, a valóságban azonban ez időnként ennél nagyobb értéket is felvehet;, …ha a rendszerben töltött idő azonos átbocsátás mellett nő, akkor nagyobb N (átlagos átlapolódási fok) értékre számítunk;, a) …ha az átbocsátás csökken, attól a rendszerben kiszolgálás alatt lévő kérések száma nőhet, a válaszidő esetleges változásától függően.";… felhasználhatjuk a Zipf törvényt cache tervezésre, mert segítségével megadható, mekkora terhelést jelent a leggyakoribb kérések kiszolgálása, …benchmarkokat használhatunk a teljesítménytesztek kiváltására;"c)  …funkcionális és nemfunkcionális követelmények ellenőrzésére is lehetőségünk van;";;a) …és a deadlock között fontos különbség, hogy a livelockban történhet állapotváltozás, míg a deadlockban nem., d) …előállhat úgy, hogy egy olyan ciklusba lépünk be, amelynek a kilépési feltétele sose fog teljesülni.;;;a) …az orákulum egy olyan gép, program vagy mechanizmus, melynek feladata a kapott kimenet vizsgálata a specifikáció vagy követelmények szempontjából.;a) …annak mértéke, hogy a teszteléskor a modell vagy szoftver mekkora részét futtatjuk., c) …lehetséges értelmezései közül a 100%-os átmenet fedettség mindig 100%-os állapotfedést is eredményez.
5.17.2017 12:05:38;0;"…azt feltételezzük, hogy a beérkezési ráta nem nagyobb, mint az átbocsátóképesség;, …meghatározhatjuk az átlagosan a rendszerben egyidejűleg tartózkodó kérések számát, a valóságban azonban ez időnként ennél nagyobb értéket is felvehet;";… felhasználhatjuk a Zipf törvényt cache tervezésre, mert segítségével megadható, mekkora terhelést jelent a leggyakoribb kérések kiszolgálása;"c)  …funkcionális és nemfunkcionális követelmények ellenőrzésére is lehetőségünk van;";;a) …és a deadlock között fontos különbség, hogy a livelockban történhet állapotváltozás, míg a deadlockban nem., d) …előállhat úgy, hogy egy olyan ciklusba lépünk be, amelynek a kilépési feltétele sose fog teljesülni.;a) …deklaratív, ha nem írja le az előállítás módját, csak az elvárt kimeneteket., b) …akkor nevezhető formálisnak, ha többféle értelmezése is lehetséges., c) … teljesítmény jellegű elvárásokat nem írhat le, csak az előállítandó eredményt.;a) …csak programkódot vagy belőle származtatott modellt lehet., b) …modellek közül csak a végrehajthatóakat lehet., d) …csak specifikáció vagy követelmények ismeretében lehet.;a) …az orákulum egy olyan gép, program vagy mechanizmus, melynek feladata a kapott kimenet vizsgálata a specifikáció vagy követelmények szempontjából.;a) …annak mértéke, hogy a teszteléskor a modell vagy szoftver mekkora részét futtatjuk.
